,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,LABEL
Backdoor.Graybird-08c383b4ffb8ed9df7a17296ae0c1798d7f4b769f188d5eef55c77bb79dcd432,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,CoUninitialize,CoUninitialize,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,shutdown,shutdown,shutdown,GetNativeSystemInfo,DrawTextExW,DrawTextExW,GetSystemInfo,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,3,0,18,19,0,1.0
Backdoor.Graybird-08cadbda2bd111540dc25897982bc801f681dc16e0eba323973e193712332ef3,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,GetVolumePathNameW,GetForegroundWindow,GetForegroundWindow,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,1,0,0,1,24,1,351,2234,1,1.0
Backdoor.Graybird-0904d313bde15d4656a630055d025d6a289de46fc2369597deb20d51da0ccd57,LdrUnloadDll,NtTerminateProcess,NtTerminateProcess,NtTerminateProcess,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,NtFreeVirtualMemory,SetFileTime,SetFileTime,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,SetErrorMode,NtReadFile,NtReadFile,CopyFileExW,CopyFileExW,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtQueryDirectoryFile,NtQueryDirectoryFile,SetUnhandledExceptionFilter,NtCreateFile,NtCreateFile,GetSystemTimeAsFileTime,GetSystemTimeAsFileTime,FindFirstFileExW,FindFirstFileExW,FindFirstFileExW,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtOpenThread,GetFileType,GetFileType,GetFileType,GetFileType,GetFileType,GetFileType,GetFileType,GetFileType,SetFileAttributesW,SetFileAttributesW,NtOpenKeyEx,NtOpenKeyEx,NtOpenKeyEx,WriteConsoleW,WriteConsoleW,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,5,0,1,4,35,3,734,2922,6,1.0
Backdoor.Graybird-095879f4cafe44bf45530fa8b6999d7361bdac2f041fc3c4e7afc1d80cbe914b,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,CoUninitialize,CoUninitialize,CoUninitialize,CoUninitialize,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,GetNativeSystemInfo,DrawTextExW,DrawTextExW,GetSystemInfo,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,10,2,56,76,3,1.0
Backdoor.Graybird-09a45409e39fb3077d1e7fea751027d152dfa6d9bd30829749ff4ec5caecdfb2,NtDuplicateObject,NtDuplicateObject,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,WriteProcessMemory,WriteProcessMemory,DrawTextExW,DrawTextExW,NtSetContextThread,GetSystemInfo,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,5,2,21,21,3,1.0
Backdoor.Graybird-0a1311fceceea990bf446f7afa4fedcc6b7f8780afd4a6c87a31949818f87cea,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,GetVolumePathNameW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,1,1,1,1,27,3,354,2268,11,1.0
Backdoor.Graybird-0ded1dc774b46d985a4e90a46f5d56a0047630d7a6e8df439870f7bb40b57a14,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,CoUninitialize,CoUninitialize,CoUninitialize,CoUninitialize,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCreateKeyExA,RegCreateKeyExA,RegCreateKeyExA,GetNativeSystemInfo,DrawTextExW,DrawTextExW,GetSystemInfo,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,11,2,60,126,9,1.0
Backdoor.Graybird-0e4b24dfaad406b918efb40923889150f139511f43c56e34deac187d950ce03f,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,NtOpenSection,NtOpenSection,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,WSAStartup,WSAStartup,NtTerminateProcess,NtTerminateProcess,NtTerminateProcess,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,GetForegroundWindow,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,NtMapViewOfSection,NtMapViewOfSection,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,SizeofResource,SizeofResource,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,2,0,0,1,6,9,83,46,9,1.0
Backdoor.Graybird-0e9e218c49e56ec187e145db72a72726d50ae295f08b4bf344f19e13de603ba2,NtDuplicateObject,CoInitializeEx,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadStringW,LoadResource,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,1,0,5,2,25,40,9,1.0
Backdoor.Graybird-0eec1cf54f4696068a4411a96e8deb728f734fac856440cb5175b1204d1dd137,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,CoUninitialize,CoUninitialize,CoUninitialize,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,0,0,0,0,11,2,60,109,4,1.0
Backdoor.Graybird-10672ba06f9cceb9fb651a6338f13de953b8a97d9d5164acd08456fb7a974b69,GetNativeSystemInfo,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,LookupPrivilegeValueW,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,WriteProcessMemory,DrawTextExW,DrawTextExW,GetSystemInfo,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,1,0,4,11,50,56,3,1.0
Backdoor.Graybird-1078ebc75c7612450f362dc2e480699e1e6f21473898effad033a32e4e47d5ed,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,CoUninitialize,CoUninitialize,CoUninitialize,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,shutdown,shutdown,GetNativeSystemInfo,DrawTextExW,DrawTextExW,GetSystemInfo,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,4,2,20,21,2,1.0
