,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Infostealer.Limitail-d0166e3aba089993073c3b959f4230aa84775be13a40ad3fc16337a0ec044977,-0.6954465,0.08580642,0.44904232,0.16484818,-0.077598415,0.46066797,0.5260777,-0.10646465,0.61700356,0.6487164,-0.38029662,0.31666642,-0.55347514,1.1524575,0.84256065,-1.2470448,1.0903004,-0.09732881,1.0337775,-0.035363972,0.07922807,-0.14445725,0.37581518,-0.077612884,1.0
Infostealer.Limitail-d13dccd934c27375d91f984659b9e647e9ee7e3178e21049fd91e1690bcde2e6,-0.32613188,-0.23365524,1.4049233,0.45876026,-0.20470488,-0.26441556,1.0389564,0.33471358,-0.027586998,0.12851918,-0.42438573,-0.50479764,0.24136183,0.20742843,0.3668231,-1.207079,0.31000674,-0.43424073,0.10058464,0.41766912,-0.30684614,-0.39933497,-0.71109205,-0.3793783,1.0
Infostealer.Limitail-d2426d3fba1bbbece487b5ca94efb88abcfb140df7ab9c0d45cf8359ff68c745,-0.82936746,0.37067914,0.28022712,-1.1038634,0.8707884,0.64377815,0.025639573,0.21315104,0.20455994,0.28832743,-0.1122332,0.09151158,0.9248342,0.20067559,0.9837255,-0.55063003,0.27027088,-1.2281982,0.90869546,-0.63666767,-1.1281416,0.3223697,0.072153196,-0.31088948,1.0
Infostealer.Limitail-d25a703cdf7e51358898b1d6bf48a84b148daf29b19758af82f73ee1b422ae6a,-0.5809626,-0.4842635,0.6250052,-0.3769784,0.29751948,-1.1494211,0.96731156,0.30126008,0.48317036,-0.28849992,-0.62532705,0.22308785,-0.17436089,-0.045262486,-0.10549114,0.4893631,0.5001122,1.0139405,1.4118557,0.33413702,-0.72075486,-0.26028067,-0.31121847,0.2814888,1.0
Infostealer.Limitail-d2cf1f5e46271c63ec0e22c708ef7d47223961401ed657c3152fa813e9cf7cc3,-0.7077104,0.6352793,1.1602083,-0.3084259,0.023447951,0.0031424449,0.71552384,0.68873453,0.22427481,-0.23663951,0.3936049,-0.08402082,-0.7559694,0.17418209,0.6425245,-0.3396611,1.4154693,0.44761798,1.479241,0.33412895,0.01599767,-0.43922347,0.17025849,0.09721667,1.0
Infostealer.Limitail-d3ad523281921909c8d5f185ec61800e2876974cebea788dc7375b6cf26c206c,-1.1993945,-0.88774294,0.46181208,-0.59694266,0.06813503,0.3679382,0.5965937,0.39860955,0.41240016,0.64172405,-0.79737234,-0.21275522,-0.2721453,1.2106336,0.3286203,-0.9894048,0.966513,0.40068877,1.1276404,-0.33275276,0.3132169,-0.05969993,0.59987754,0.25808656,1.0
Infostealer.Limitail-d3f2e18aca23507dd52ced9ec2214800c00be78331d4c036772e121bdf53d64c,-0.41585624,0.55423975,0.3927325,-0.3817939,0.45185944,-0.10215407,-0.20794533,-0.20744571,0.54869276,0.33972478,0.03725682,0.8642621,-0.52579516,1.014972,0.5872436,-1.9245981,0.25186107,0.60625064,0.90538895,-0.58965236,0.2231509,-0.31943515,0.2718242,-0.13560224,1.0
Infostealer.Limitail-d4ba8ebf1d797b90136afbcb9379cc8a201712a9a4964fb833159e762c7d6518,0.25783917,0.11805449,0.3486412,-0.1435995,-0.024200752,-0.20017062,-0.5852102,-0.0607817,0.33321804,-0.48111466,-0.5256836,-0.37713262,-0.058375582,-0.44919512,0.56265324,-1.1140628,-0.048521332,1.722515,1.7801635,-0.05308456,-0.58643365,0.43386355,0.18453887,0.1322874,1.0
Infostealer.Limitail-d5d5915a272f658ac985f7a26f243501904284f81c8287ca4e482eb6f7385607,-0.48997524,-0.0011400507,-0.40986642,-0.35765198,-0.4523197,0.33267966,0.33112004,-0.25786483,0.44564423,0.94097805,-0.12184582,0.072367504,0.12097769,1.0974406,0.47480977,-0.68630624,0.21112187,0.05107474,1.7649137,-0.16154438,-0.18766737,-0.95793843,-1.3130509,0.78085506,1.0
Infostealer.Limitail-d75465e0f13447bcfe8b92e0cb66934b76e388988e54d170cc88baa9947f2397,-0.39232475,0.16989951,0.7200688,-1.2011677,-0.1883681,-0.025024913,-0.14208141,-0.29790768,-0.07996736,0.015739357,-0.16389236,-0.6984116,-0.3996506,-0.15785834,-0.7323969,-0.5793303,0.21802637,0.14337365,1.2650251,-0.5937777,-0.9186269,-1.4200145,0.17316115,0.039652884,1.0
Infostealer.Limitail-d7f1413b6259da1206ce40f4967d037c3b18b8724c681623cbca1b5abb4d2793,-0.17119212,-0.7115439,0.38637298,-0.5492247,-0.7773715,-0.4478512,0.7180198,0.59543896,-0.34519675,-0.0974085,-0.88019395,-0.33235145,-0.7530475,-0.16362216,-0.9836458,-0.83010453,-0.6380599,-0.15225212,1.3724939,-0.17922191,-0.8782158,-1.0526096,1.2910731,0.56207716,1.0
Infostealer.Limitail-da3615c0e50f62846ac0a4022c998504ceb04f75440fc1f76c838ccdfa721977,-0.01662476,-0.24768983,0.55835515,0.30833468,-0.7599588,0.23772274,0.7357744,-1.2210234,-0.349413,0.36705104,-0.70589733,-0.17404628,0.14709048,0.83024967,0.87367123,-0.9215888,0.014211238,-0.6801451,0.97627723,-0.2070958,-0.45366383,-0.49878213,0.37716523,-0.53615516,1.0
Infostealer.Limitail-db8d40869c57b8963b27271e52ba145d1656d9705efa78dcc8042b95ee44323a,-0.31168872,0.49700594,0.17820983,0.6819536,-0.1392055,0.5763245,0.25162092,0.008295031,0.82187295,0.28563336,-0.20265487,0.4507759,-0.76325834,1.0009205,0.3546559,-1.2402925,1.4688244,-0.30659005,1.0320901,-0.48821625,-0.05166741,-0.49234635,0.7702472,0.13759582,1.0
Infostealer.Limitail-dd003aa02f3c7ef6179e6b79d868d62afcf273ad3c79f99ccc779c12f46a17b2,-0.3403299,0.10568318,0.5162946,-0.13823068,-0.80453986,-0.4253275,-0.068389505,-0.14920272,0.44113758,0.14393358,0.62453353,-0.40006372,-0.7924604,0.22114457,-0.60223496,-0.45499274,1.3780545,-0.29896647,0.79717803,-0.20528767,-0.47688147,0.3429867,0.4888941,-0.24033955,1.0
Infostealer.Limitail-df597b18ea61d31de51e3c8e78346f6a39310ca0f62b2b1610c9369b17ef55b4,0.4690217,-0.5277142,0.056973446,-0.15215944,-0.63742864,-1.1854119,-1.0941768,0.03148129,1.3430529,0.042284004,-0.54739696,-0.137721,0.13295172,0.5947659,0.008517667,-0.3039658,1.1303506,-0.09037129,1.6647247,0.29246882,-1.4725714,0.28670043,0.39389974,0.39358,1.0
Infostealer.Limitail-dfb2711c72f1917e8cb0f2a6f108e31fc4e2334bc071aaad06bfb9b83f538682,-0.11340431,0.66116,0.40475664,0.15620951,-0.36519513,-1.2808282,0.54521626,0.8125346,0.41451114,0.2977137,-0.44606367,-0.09718112,-1.3085968,0.56081986,-0.041245945,-0.8588335,0.4296687,0.036521927,0.3560652,-0.3751341,-0.84091526,0.43275034,0.12922312,0.8677793,1.0
Infostealer.Limitail-e01c6b7e6d2618bca10795a30ee2601b661f7cdd206952d6ca57c985cd01c9a0,-0.66767275,0.59662795,-0.09145034,-1.0145599,0.5281707,0.0444719,-1.0395595,-0.8831977,-0.13079387,0.27823085,-0.8753631,-0.6779233,0.8648339,0.29403207,0.047038533,-0.38672888,0.23787856,-0.64911145,1.9978749,-1.0975192,-0.7657936,-0.03544171,0.34783885,-0.08813353,1.0
Infostealer.Limitail-e1c59c0eb434fb93001c0d766b6cb3191f6143c693b11bde5151d495a1834fb5,-0.5607934,-0.15959509,-0.021462021,-0.20565838,-0.8236808,-0.44230655,-0.18049328,0.31274435,0.17515057,0.009851906,0.20871225,-0.9857961,0.027662423,0.8140072,-0.6125795,-0.21302976,0.25552005,-0.30660442,0.23545454,-0.20086573,-0.85624385,-0.22677253,-0.81632376,-0.40601084,1.0
Infostealer.Limitail-e2f01e83a343b0dc12cb3cf688ee56a79e3c38e15db0e7b4a3291c0a2356cb82,-0.79851013,-0.63372123,-0.139322,-0.48910102,-0.05658691,0.14686644,-0.20052491,0.44514927,-0.16867693,0.81475693,-0.6025937,-0.68107754,-0.6888351,1.0707686,-0.96543753,-0.7528948,1.2878333,-0.35399735,0.91892385,-0.49504888,0.1979983,-0.30367783,0.10984092,-0.02452731,1.0
Infostealer.Limitail-e4372b7912f1f1f99d614fd4365668c2462c278330479dedff788d52dd69bf5b,-0.06952043,-0.9641588,0.16406673,-0.3477753,-0.10064032,0.022442453,0.045378104,1.0083802,0.704785,-0.18396412,-0.6521988,-0.41144165,-0.15440583,1.2235855,-0.6672018,-0.63674825,1.0160738,-0.62427014,0.21753177,-0.12203179,-0.18327272,-0.7397612,-0.3826777,-0.2002826,1.0
Infostealer.Limitail-e52cd2c0008ed9479fde0bc67756cbf462f97482f8e2e60f29d87f4f224ca037,-0.4307147,0.10335196,-0.3411548,-0.41472703,0.1363267,0.10554183,-0.20489284,0.80039936,-0.35300103,-0.18751383,-0.50544316,-0.9765994,-0.779106,1.3568883,-1.3808244,-0.7892441,0.0824553,-0.2713729,-0.14113265,-0.65801144,0.17910397,0.014120072,-0.034888048,-0.2165018,1.0
Infostealer.Limitail-e862be4e0f1b4878be4d18f390c02b6e6f4ee976cc893cac63b85891259fc151,0.808706,-0.6355118,0.8039374,-0.5250994,-0.3874527,-0.4901375,0.6720168,-0.27053288,-0.9230154,-0.70701563,-0.50101024,-1.790847,-0.854746,0.72454363,-0.37693018,-0.6009169,0.6922315,-0.93516827,0.9966535,0.18548062,-0.5528793,-0.35447603,0.11865769,0.23571604,1.0
Infostealer.Limitail-e96c9ccf07fe3e916987011d8edc2ce889f463891d7166ca8d8fcf841dec1a5c,-0.6835899,0.12073208,0.23609081,0.40041843,-0.8328948,-0.08722562,0.107439496,-0.3469742,-0.35815528,-0.89748025,-0.5167296,-0.7410915,-1.2739221,0.26569486,-0.2597945,-0.6585244,1.7268561,-0.53535,0.35874063,0.18503642,-0.50315565,0.5005457,0.08769968,-0.097363405,1.0
Infostealer.Limitail-ea3af511700f8a08caff4ea5350c1f3e0d00d6aa8d707e9e4b0e2860be64db3d,-0.57937473,-0.5210595,0.5389601,-0.0499958,0.68324584,-0.46163908,-0.654885,0.5203755,-0.021854697,-0.46328285,-0.18255226,-1.0933647,-0.18834974,0.7957031,-0.89567065,-1.276834,0.8646846,0.19527493,0.10665648,0.25564077,-0.4062137,0.34326014,0.5218663,0.21337317,1.0
Infostealer.Limitail-eb2cd916009451cccc7165b2a987be70060035fa00ad561209a371efb9d59dfd,0.06301264,-0.02946084,0.8694352,-0.022249952,0.3774537,-0.45660865,-0.6869545,0.21332836,0.46905023,-1.8015034,-0.1153609,-1.3477247,-0.17574945,0.91478634,-0.5407325,-1.2285382,0.66831034,-0.12642306,-0.49654892,-0.38748562,-0.3454744,-0.009816278,0.0136075765,0.22189857,1.0
Packed.Generic.244-405ff75ba460c30acc0c447d5dfacbcf1747e0ccf14d43803f245a093a4606f6,-1.0958655,0.1448671,0.39343357,-0.6576752,0.006759012,-0.029034618,0.50860345,-0.009723251,-0.9285372,-0.41717792,0.76143056,-0.9658405,0.09454222,0.7478505,0.10727333,-0.68021107,0.74519217,-0.07049067,0.32264262,0.26787946,-0.74156153,0.23961337,0.50313306,-0.3389645,1.0
Packed.Generic.436-1a23287a403b7120948ca18d5c923b7758751d547e5c517df9d092e0ccc5b513,-0.4248638,-0.15863293,0.2545966,-0.29379478,0.14997199,0.38312015,0.03506487,0.061077714,-0.07001098,0.09047256,-0.35304135,-0.218707,-0.21966723,1.2376188,-0.18374442,-0.28525788,0.41419533,0.26185495,0.65554017,0.6613674,-0.84437764,0.037988916,0.98957217,-0.36267683,1.0
Packed.Generic.442-713be2c25660a73a654e607038b61b1481943a623e14ec83f576aa1ee324f119,-0.6632345,0.58226055,0.95411086,0.20902787,-0.13691564,-1.0580783,0.4359242,0.8906729,-0.8870909,-0.37960678,-0.6928042,0.2488209,0.110871956,0.52172863,0.102750234,-0.21386153,0.8922584,0.25463998,-0.074731335,-0.27188498,-1.1427311,0.5245022,0.72364247,-0.4692199,1.0
Packed.Generic.446-5074d2b104067bbdc6d8f63c524208a7118737cda0aa67491218cb93e7c563be,-0.93862265,0.46134648,0.88937634,0.19715734,-0.8387921,-0.5657201,-0.050391667,-0.4122279,-0.5346226,-0.70891345,-0.39027846,0.07573438,-0.0042324746,0.01584748,0.161745,-0.64955276,0.4892645,0.22680295,-0.13704242,-0.6556828,-0.8403119,-0.08628568,0.6906749,0.24914822,1.0
Packed.Generic.459-00d6abcff691d6a002415d014f92742dbf7a0e95404045a5ad5236e95867a7cf,0.3093911,-0.4496028,0.24145864,-0.22946209,0.03058583,0.11141677,0.42910352,-0.15216236,-0.79915935,-0.52828056,0.40952274,-0.022358667,-0.24085711,0.5029732,-1.0416857,0.11528628,-0.6604227,0.29509622,0.46800095,-0.08536142,-1.0249127,1.1547097,-0.42090014,-0.27939054,1.0
Packed.Generic.459-036dfbafa87aad6c64d39188a29fbc2dbd7811174254e16b0e4b41a912b71818,0.4248254,-0.35523918,-0.4207305,0.3706809,-0.63906133,-0.5080147,-0.070815235,-0.30582598,-0.42780668,-1.0860213,-0.2546821,0.27836126,0.027324798,1.0447146,-0.1895078,0.0766888,0.15563111,0.50925183,0.29513663,-0.309688,-0.6462453,0.5516536,-0.3112226,0.6960676,1.0
Packed.Generic.459-0aaf78909cf5b80e9ffeb0c38d65dcf6c9fef8cfab2ddae8dc49586414184c59,0.24190597,-0.3409835,-0.25084725,0.07040404,-0.11780939,-0.5145926,0.124334514,0.047936477,-0.5105577,-0.31867015,-0.009513448,-0.22926657,-0.16005714,0.6144333,-1.2369835,-0.034373663,-0.29058892,0.4996601,0.5331507,-0.03128488,-0.9717035,0.7090574,-0.31286374,0.05252691,1.0
Packed.Generic.459-0b3bad40eaa85e5276f7752a2f206367e3c6383cea1665b2ceb38462d9956ba2,0.34340248,-0.5066068,0.572188,0.14196315,0.016236411,-0.40695757,0.11712662,-0.9133652,-0.7538145,-0.7693472,0.32261613,0.75359213,0.22705577,0.60050243,-0.7307639,0.18966857,-0.07196027,0.7409871,0.6601644,-0.44166413,-0.7200046,0.9839345,0.22100239,0.62594855,1.0
Packed.Generic.459-0fafa2116d6e4f64b3cdc3b45b6613ecaba5f1d51431ea1e4826009fa3d37e23,0.43267512,0.12569085,-0.12485258,-0.26422906,-0.20745721,0.045807593,0.20266365,0.09298579,-0.48032448,-0.19973338,-0.039498035,0.64614457,-0.40175974,0.44036365,-0.93903065,-0.19075763,-0.52081496,0.4587701,0.58415484,-0.3734441,-0.34801722,0.99125713,-0.6834876,0.17960668,1.0
Packed.Generic.459-17807b69395a94c87cc26f69d0ef2ef5c6173616faa0b692f119006d42b67351,0.5851758,-0.42541146,0.19343664,0.16757442,-0.039706096,-0.32213676,0.40796137,0.0060933377,-0.66450316,-0.7288318,0.33194622,0.123385586,-0.043676514,0.5138393,-1.1041249,0.20374848,-0.34217745,0.76040006,0.45203355,-0.82601,-0.7348029,0.6395111,-0.33903688,0.36027756,1.0
Packed.Generic.459-1a3a3b3721f70b03304d66b058a1207a18a09b04607cb5534c7d21d9a85e9b0b,0.33310834,-0.6730815,-0.26779553,0.057551812,0.034535516,-0.45531058,-0.3791328,0.39258778,-0.1823705,-0.9316924,-0.29256362,-0.63322175,-0.035836883,0.9519912,-0.9557428,0.29427725,0.469957,0.101302765,0.7130498,-0.46210483,-0.35615706,0.87461734,-0.3180538,0.6416145,1.0
Packed.Generic.459-1ab7a402f531ed3ff0804d08c7e788a30a9b7979a686a772a625de97bf912c45,0.20195109,-0.21771395,0.21940307,0.45940593,0.56487465,-0.2117516,0.14805146,-0.38628402,-0.96458566,-0.8559581,-0.03474506,0.570849,-0.1620912,0.7053513,-1.0193691,0.4158523,-0.53967285,0.46604136,0.73072016,-0.566359,-0.57649815,0.49861217,0.16431862,0.6352592,1.0
Packed.Generic.459-1b1639aa5b7df9e22ed2831e3dce05b876f516baa8f22acfc45bad67b5a1ee11,0.033383302,0.011205884,-0.72465354,0.198047,-0.5349167,-0.29092917,0.049093947,-0.2736679,-0.19546328,-0.28473544,0.22816071,0.55665857,-0.2707447,0.85480374,-0.7926591,-0.22071637,-0.3383052,0.3354416,0.6448834,-0.26025307,-0.55653334,0.216882,-0.6395917,0.53438944,1.0
Packed.Generic.459-1e8b814a4bd850fc21690a66159a742bfcec212ccab3c3153a2c54c88c83ed9d,0.12838405,-0.08255714,0.13860188,-0.16443802,-0.4007289,0.07234979,0.32090157,0.13691668,-0.8586351,-0.5251234,0.13818869,0.38872322,-0.17597713,0.18675451,-0.8215491,0.16510458,-0.3268429,-0.018404383,0.7834962,-0.6383951,-0.5876054,0.72541994,-0.38136122,0.56751907,1.0
Packed.Generic.459-1ef7749816a852b040dab62c5014f16fed7ca6eb8bffc17858a0fb1c735e1e4e,0.12497786,0.055027913,0.059416417,-0.2891905,-0.22929591,0.1405598,0.43386418,0.16798966,-0.7590395,-0.24099971,0.17505229,0.7081592,-0.21945435,0.34769177,-0.9748186,0.05645908,-0.66784203,0.2332999,0.6795771,-0.32513,-0.5676858,0.57759726,-0.59751403,0.5311793,1.0
Packed.Generic.459-214bddab1ad8db29d7c9decb88020df62597aa4f216c515b79e51a131f1fe472,-0.03232531,-0.37417802,1.1887254,-0.60093707,0.45651978,0.26750585,0.6548148,-0.15034409,-0.5643325,-0.33646607,-1.1843287,0.6124804,-1.0910399,-0.025193024,-0.94530433,0.0819802,0.48151925,0.3138565,-0.44022074,-0.31330493,-1.4381175,0.58635587,0.032162197,0.22786042,1.0
Packed.Generic.459-2f51f383024959bfa2fb84c2ceb25165e8cbea46c80dfb5502372a023787b1e6,-0.03504066,0.37146756,0.71103173,-0.0826897,1.5098951,0.6619686,0.41277868,0.26747864,-1.3325218,-0.73715055,-0.63205093,0.77470237,-0.013856528,1.0692401,-0.7489013,-0.269696,-0.46716702,1.1073399,-0.077536106,-0.78511167,-0.13222541,0.14387521,0.7841273,-0.044871673,1.0
Packed.Generic.459-3815101cbf0bedf2cec3586347591f304a9e1b2ffe705d6432196d602efe4a4b,0.53091246,-0.9025451,-0.12083528,0.41139618,-0.103735305,0.062016163,-0.16003063,0.10894496,-0.12119445,-1.0285211,-0.43176305,0.46498236,-0.019736527,0.69210887,-0.37851015,-0.04684872,0.27140582,0.4655785,0.41252363,-0.11976464,-0.43214306,0.61534977,-0.1916021,0.9455896,1.0
Packed.Generic.459-3bba14fa351b56736f18336c6c53b73d0c522821d53244b9443a82e1c7f5e0c8,-0.24827945,-0.03819299,0.31672847,0.07106453,-0.6424324,0.23501468,0.47383234,0.23067129,-0.83498996,-0.07754569,0.006022774,0.63971776,0.28514135,-0.21845269,-1.2990185,-0.16878109,-0.13110244,-0.2973544,0.60673815,-0.017884439,-0.5289686,0.97921306,-0.22522648,0.24414755,1.0
Packed.Generic.459-3faca97a1e578ff05a6e572f735fd7f3d395d451a590b4902555a6b366b78457,0.032364585,-0.035235256,-0.3416822,-0.1823995,-0.1495306,-0.16971728,0.7375763,0.55650127,-0.63850284,-0.28386095,-0.16343926,0.58077115,0.810091,0.30553737,-1.093162,0.34461066,0.04023689,0.815285,0.7697576,-0.68326837,-0.2524057,0.76412433,-0.3137746,0.5051779,1.0
Packed.Generic.459-40eae7ab95d657fb8f92e93893c0b1198fba354d24bbae6e14f9f3d2b67a581b,0.02734874,0.30533093,0.68817693,0.022052191,-0.30451733,0.6302026,0.36529523,0.37253952,-0.2497148,-0.5620709,0.03499373,0.4762963,0.7695598,-0.11348562,-1.0704209,-0.40296814,-0.49699175,-0.21766791,0.5830316,-0.008446636,-0.7932277,1.0051504,-0.011855818,1.1499205,1.0
Packed.Generic.459-4848e5b93db4f8f84c6a42964c9e9f34de6301cde178efa50000dbd0add961f8,0.30185375,0.1252891,0.2182716,0.23783658,-0.40667564,0.07780111,0.26127115,0.23502684,-0.5741242,-0.55258006,0.12394917,0.46951482,0.71145946,0.49202737,-1.4380217,0.2404493,0.047484756,0.28533044,0.30306435,-0.7528123,-0.21601976,0.5038511,-0.2721215,0.60044074,1.0
Packed.Generic.459-48d19a47fcd1606c2128e43c511b85107074d1575427277ac5da6c4fb92a910a,0.46358627,-0.017189544,-0.11609294,0.34873584,-0.244399,0.46738175,0.48195678,0.5960526,-0.4075458,-0.36011428,0.13576019,0.52266,0.27481005,0.1951305,-1.1429745,-0.21616364,-0.8095486,0.04600368,0.74695855,-0.4871279,-0.36109793,0.62824583,-0.20866011,0.67276573,1.0
Packed.Generic.459-4af525d622d718e7e826421a5f0497fce2d7161a1d7a74e1855f08bf54235e48,-1.4026084,0.42432195,0.8401487,-0.29799733,0.29386416,0.3199749,-0.22669436,-0.3994215,0.4865849,0.086967416,-0.59065837,0.42636085,-0.37928596,-0.26229578,-0.04795619,-0.13716844,0.3683813,0.63018113,-0.15323192,-1.2041813,-1.1908559,0.52836716,-0.19007085,-0.03499365,1.0
Packed.Generic.459-4c239e4738a92d5619bc54f5c71e1e7d91b52533fb3084d2b59625411f571b8b,0.24228317,0.3082762,0.59817946,-1.1222687,0.67214334,0.4642534,0.2437169,-0.30428323,0.05837444,-0.32234126,-1.0931962,1.249286,-1.3341002,-0.71853673,0.40389648,-0.4954422,-0.12647834,0.21309817,0.7488316,-1.3885593,-0.637609,0.17736425,-1.0065824,0.88284683,1.0
Packed.Generic.459-4e23ab64fa716f8c029624f913a5528634baba7b503f97039035b373f979150b,-0.5613012,-0.3610514,0.74532396,0.51138425,-0.1418935,0.43750578,-0.54391706,-0.6898182,0.023094479,-0.49200308,0.22295383,0.85737336,0.5624578,0.6035432,-0.2540365,-0.46113035,-0.3119158,0.20076112,-0.06821784,-0.4042976,-0.5742972,0.71433777,-0.115248404,1.3427141,1.0
Packed.Generic.459-505bba216a397c03f8f7b199aa7b8ee855d573acabe4feab68ea754552dc3638,-0.13362013,0.30646992,-0.11428995,-0.037421256,-0.5969638,0.44095197,0.21212229,0.0015097612,-0.28823566,-0.91106915,0.2628368,0.14755757,0.31260994,0.2744228,-1.4806114,-0.10527862,-0.28952226,0.23512557,0.6029266,-0.3500384,-0.42835233,0.4884508,-0.6125068,0.44077706,1.0
Packed.Generic.459-5e36491adc58d36413844bf77dec3cf05f5c54db4f0f3222094cede52dd20250,0.05413676,-0.04976301,-0.26461595,-0.2720602,-0.43412533,-0.13489655,0.32687786,0.35585812,0.03222297,-0.25806555,0.36216912,0.2480072,0.70693326,0.3706669,-1.1574408,0.22951001,-0.5462419,0.11144436,0.537903,-0.98640037,-0.79868835,0.53347397,-0.58765715,-0.07643892,1.0
Packed.Generic.459-5f414bb02294f0206d7faed97ebbdaa73598c5e93089f92f08439c441373080b,0.45462728,0.3102406,0.22358893,-0.15560576,-0.13471583,0.24241118,0.28605622,0.4626238,-0.32203272,-0.18258286,0.17198166,0.13954738,-0.16069545,0.09068543,-1.1937402,-0.22397156,-0.9705535,0.62766486,1.0200146,-0.8263567,-0.41657424,0.6404083,-0.3640019,0.4752598,1.0
Packed.Generic.459-63b5427786cff03648827dcfbaabebffe9b95eac300472aa62835c5ee0e79952,-0.07908568,-0.30573002,0.29051796,-0.82594895,0.16942045,-0.27323848,0.034217354,-0.64129925,0.39022848,-0.30156136,-0.37067935,-0.0558204,-0.33987615,0.7575511,-0.16825108,0.0713245,-0.08945225,-0.3850725,-0.25016955,-1.252393,-0.28716344,0.051477972,-0.23548767,-0.09127907,1.0
Packed.Generic.459-6415395860da34f7eccb31a2088e6c85370920f3a94bfe58fd158b1a1696de2a,-0.3150123,-0.03690012,0.5700446,-0.4508081,-0.22940882,0.26281813,0.062849894,-0.041611657,-0.6890079,-0.63703513,0.16214147,0.15323423,0.1698513,-0.13789739,-1.2217758,0.51894736,-0.45329636,-0.43218553,0.8732483,-0.49640375,-0.8781776,0.3700081,-0.7122995,0.046171166,1.0
Packed.Generic.459-690abd0547a6a385d6889aa9494d4c6572c5bdd0a216ba19d451b27bdb673d03,-0.068774804,0.6072654,0.81040215,-0.72258884,0.59027135,-0.07392043,0.14660981,-0.15780853,-0.20911993,-1.1792433,-0.20952444,0.8412516,-0.8689679,1.0416499,-0.7232192,0.1998933,-0.10702443,-0.3484937,-0.32162207,-0.6401975,0.6213799,-0.14824322,-0.6352994,-0.18469113,1.0
Packed.Generic.459-6a940d6390897ae6b48247fb688b3ab7ec24be63fbfe4d21278f8d0234e259ac,-0.28558508,0.40205094,0.91416806,-0.1819127,1.2841223,1.1342328,0.23477815,0.31535628,-1.2723541,-0.99774337,-0.5242431,0.54084176,-0.2398271,1.6105764,-0.62071705,-0.21079232,-0.7159666,1.2172756,-0.08444589,-0.49749908,0.046212014,0.18752997,0.7271266,0.01472982,1.0
Packed.Generic.459-6b6a2c973e26b4df5811a8977314d75c8f16be4f339709396719458d47044927,-0.12295553,0.29727736,0.8311905,0.17002608,1.0114461,0.92400163,0.015422982,0.33932865,-1.1737949,-0.8237757,-0.7531519,1.0169549,0.14607014,1.1126139,-0.6168625,-0.45090207,-0.63755614,1.1507887,-0.3451905,-0.68650824,-0.1302639,0.22982419,0.5299236,0.36364207,1.0
Packed.Generic.459-6bd57c2f8a3f48394a8ad4d86156f170fe3c9216ce5ed181af4b9cd28cf6cd68,0.24846284,-0.3095009,-0.26238716,0.09318676,0.05082407,-0.3924435,0.230174,0.022752164,-0.5522692,-1.085313,0.3353468,0.7401608,-0.44497418,1.1638395,-0.64506924,0.19448212,-0.43578038,0.73622835,0.40902647,-0.32051623,-0.6780421,0.08325907,-0.12106858,0.4064731,1.0
Packed.Generic.459-6f1c56439369077eb7a71589ac4eaf40b786630541e03f440b5d0ec8573b6f14,0.5078298,-0.10738871,-0.16320322,-0.18088207,0.4375786,0.09931357,0.7193798,0.020408284,-0.49284157,-0.8735768,0.03535897,-0.018713271,-0.29580572,0.7956993,-0.9918901,-0.14258617,-0.6431612,0.65071946,0.30285564,-0.18538818,-0.47230142,0.5165655,-0.6280262,0.5273186,1.0
Packed.Generic.459-6f9871dd1c8d32f573af024b2e1266a45335b25d9dac7da43e13b95d8674b991,0.19883195,-0.5799796,0.08780656,0.6209819,0.50651896,-0.093789704,0.13774589,0.1722203,-0.52081996,-1.0599787,0.124324955,0.4119976,-0.41086268,1.0218085,-0.5726004,0.08057721,-0.38175604,0.15344632,0.37622422,-0.7359333,-0.3593054,0.5758869,-0.30424833,0.55013305,1.0
