,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Infostealer.Limitail-35c239d5a0dce33f103fa5ca316b2dc72d01d13c7faafe5b36871a47a05c5b4d,0.6422064,0.041836016,0.3486849,-0.7668873,0.3776525,1.083271,0.045209333,0.16812262,-0.27839047,0.42459214,0.1681112,-0.006232133,-0.028521568,1.0717409,0.25066712,0.63178873,0.17068829,0.12098945,0.9080228,-0.47694203,0.6252466,0.54105556,0.1539554,0.62786055,-0.57710737,0.56197715,0.24464418,0.096645735,-0.04407715,0.0056042825,0.67811507,-0.12520362,-0.71239054,0.16224667,0.012562991,0.64954317,1.0
Infostealer.Limitail-360afa487a76edcf1aad4d6d7068740e3f8c6c1a8f04bf2cf5351db7de344570,0.53462833,-0.096678734,0.82107633,0.026648713,0.43329155,0.9547778,-0.57501996,0.3285833,-0.5857038,0.20813242,0.110587455,-0.3450994,0.05667671,0.5586062,0.7928016,0.106467694,-0.25611907,0.39790094,0.64172053,-0.2737704,-0.23160277,0.438255,-0.2923502,0.0037721654,-0.058845703,0.87939477,0.3930335,0.26241425,-0.24671164,0.08577591,0.4646509,0.46677288,-0.665434,-0.27369413,0.040953748,0.702548,1.0
Infostealer.Limitail-36beafd562644a8f0faf0ee2db360d1af9f08071aa24e51ef1158d505500b124,0.16781576,0.024275938,-0.20934771,0.4138209,0.6759505,-0.26827553,0.06953264,-0.41452974,-0.3915647,-0.4276374,0.3123497,0.24570943,-0.020396758,0.2469021,0.61602473,0.17679933,-1.0049989,-0.22599655,-0.5639952,-0.38464454,0.28939363,0.17137098,-0.41167995,-0.15038325,0.072987616,0.18441555,0.273999,0.56087786,-0.45497152,-0.5094683,-0.28015187,0.18548106,-0.12557665,0.3843249,0.6296827,-0.09196293,1.0
Infostealer.Limitail-36d0d50f6867f6b9a35f1714f1ef277f3ff86c24461704f3b6651428b45a7b78,0.13615838,0.41111434,0.31520945,0.2218728,-0.11073221,0.029597389,0.6607044,-0.42979968,0.18456113,0.0028796925,-0.3625033,-0.08998602,0.18679503,-0.07692187,-0.5334308,0.58257025,-0.10352043,-0.5878685,-0.27461472,-0.34633428,-0.18380713,1.3454375,-0.44521087,0.07074158,-0.57588995,0.03320712,0.6137687,-0.26191157,0.26435822,0.112595424,-0.2704785,-0.87984514,-0.010774471,-0.90398055,0.34509382,0.5295677,1.0
Infostealer.Limitail-36d2062b8afcb1959240541cd252c376cdebc13a90e4f3bb0500d20173909502,-0.26116985,-0.27493462,-0.07290015,0.48603058,-0.21472026,0.3221154,0.2656257,0.10191688,-0.29788443,-0.36336344,0.61426324,-0.4629691,0.46888196,0.036429103,0.34266016,-0.008027889,0.1385519,0.09040882,0.24694143,-0.24599174,0.4394336,0.55797756,-0.6127375,-0.08435846,-0.22146903,0.1362001,0.2632964,-0.15874143,-0.3105421,-0.38137004,-0.4173614,-0.560687,-0.3518535,-0.3179169,-0.4999642,0.050722294,1.0
Infostealer.Limitail-37de60a316c9b8cb93a43d766ac1138d697717ffbd462d47c9649d7bc1e95001,0.60305285,-0.23712358,0.805181,-0.6487773,-0.04716233,0.737703,0.024734773,0.51495486,0.6769544,-0.2629103,-0.092432685,0.48656946,0.2496654,0.1684909,-0.33944383,0.3973978,-0.42007178,-0.22792043,0.43971306,-0.65500873,0.49311477,0.21501331,-0.52711916,-0.033046275,-0.067682125,0.7145622,-0.12462534,-0.08048839,-0.030205043,0.18028016,0.44397682,-0.16831964,-0.33396545,0.25788337,-0.1947738,1.1427232,1.0
Infostealer.Limitail-3874c958ec3074346a5945c90f0b9ffaab54ede43c8390f0e87dc789914ccba1,0.066260315,-0.06601213,-0.32527742,0.4702168,0.6878979,-0.14525528,0.29386142,-0.17194028,-0.052003797,-0.39324716,0.26865992,0.20298168,0.113269046,0.26570502,0.65691453,0.14772683,-0.62080145,-0.16526777,-0.50130576,-0.42003304,-0.0793785,0.3163429,-0.13910796,-0.073669426,0.38820133,0.44028664,0.36410493,0.52037066,-0.2798029,-0.6190842,-0.19724102,0.0031788952,-0.3361491,0.5565654,0.45936084,0.1070672,1.0
Infostealer.Limitail-399547a622fe3ca3ecb8961eeb330934bf877890186ce5d18888ccdeab06cd77,-0.047161724,-0.2764678,0.1963773,-0.46289217,-0.14484374,0.82808936,0.0108613875,0.56972706,0.3967851,-0.38571757,-0.06717724,0.38721085,0.339331,1.0310729,0.3218155,-0.086859465,0.07800306,-0.5755133,0.25627652,-0.30495158,0.11502168,-0.09270403,-0.6385376,-0.13564667,0.21573491,0.12534007,-0.32907292,0.10857577,-0.122224785,-0.042921245,0.0064997813,-0.16444303,-1.081711,0.05927784,-0.34440592,0.9296859,1.0
Infostealer.Limitail-3af03edadc9036709a0f9df76f741c697cca72272422455d2b71921fb0ebe65f,-0.15477157,0.21927823,-0.03771883,-0.26815447,-0.44187865,0.01132771,-0.30006212,-0.28144675,-0.017849157,-0.16377479,0.06573384,0.030165732,0.45946875,0.048022114,0.79015726,0.53244954,-0.06481642,-0.023469964,-0.14604315,-0.5786742,0.2900091,-0.19992223,0.019351164,0.07774392,-0.04563057,0.2883682,0.3697618,-0.06461453,-0.78463894,0.5431987,0.06437304,0.7238469,-0.4740885,1.0280931,0.08094605,-0.0038916625,1.0
Infostealer.Limitail-3cc0ae17a15ef0c1cb9472644cc1326f0398943b86145492768705e2e95b34d1,0.8265196,0.5400127,-0.04394311,-0.23327066,0.24160546,-0.042948913,-0.2516274,-0.14660023,-0.06485573,-0.20447658,-0.11089027,-0.1947538,0.6028722,-0.12851901,0.52326846,0.026818056,-0.45982498,0.2709325,-0.9384223,0.32892254,-0.41760176,0.35857537,-0.4117817,-0.19865091,0.6477868,0.5275598,-0.05236323,0.63823724,-0.38496688,-0.10608479,-0.12387075,-0.16619787,-0.39534888,0.14575352,0.21934362,0.60356766,1.0
Infostealer.Limitail-3d667a8e56a5a75c2a3163d00c5f1045cc675c994b24ec96ba8058b8617245a8,-0.6108049,0.06436704,0.23094757,0.012175926,0.0979473,0.14969458,-0.3892476,-0.09618474,0.3512759,-0.04144008,-0.77676755,-0.16364856,0.1098751,0.13625935,0.28508225,0.06531468,-0.35050783,-0.19042006,0.43467402,-0.22123486,0.10472142,0.3335817,-0.19819726,0.700631,-0.25532946,0.15139335,0.28982338,0.15372978,-0.6433,-0.50293267,-0.25378802,-0.59528553,-0.14582673,-0.012426182,-0.29022354,0.0073158094,1.0
Infostealer.Limitail-3ede671bc8e9026211cf1cb018b7bc624aef1b1f4095f3877783d262692bca07,0.16613618,-0.67214555,0.5738821,0.3485079,0.29198402,0.52489436,-0.88358736,-0.47569615,-0.3089828,0.05500662,-0.5557405,-0.40316617,-0.4638122,0.1765941,0.08407681,0.48747906,0.04386903,0.15079333,-0.2081857,-0.12785165,-0.04264843,0.8328881,-0.44164526,-0.0048960284,-0.7513866,0.049475983,-0.015759384,-0.33794582,-0.39036503,-0.23111099,-0.10073499,0.14703438,-0.34391704,0.6955597,0.7593095,0.077173404,1.0
Infostealer.Limitail-3f2fd3af41741f9fd696adb4caedaf2a540cc86e0ce29285298f97e2c3738445,0.1671557,-0.13445243,0.017188258,-0.183018,0.74490285,-0.46196458,-0.21948949,0.29885593,-0.38418987,-0.79971135,-0.48755425,-0.1381882,0.35480595,0.13430314,-0.05188509,0.65222806,-0.09590879,0.27866197,-0.05957876,0.085483395,0.3697459,0.7578301,-0.9373062,-0.6601745,-0.35390487,0.5275181,0.43693262,-0.06226332,0.17965794,-1.1934546,0.23894086,0.39301154,-0.22840527,0.45713705,0.49604526,-0.011228566,1.0
Infostealer.Limitail-40bcad848fcb06078833131ac9f93fc9b3da5198428486843c79856ec5554946,-0.16803847,0.0666397,0.5505212,-0.045197777,0.17860083,0.008077638,-0.39197144,-0.4019552,-0.21530494,0.02234669,-0.05811713,-0.15589546,-0.29583108,0.38348046,0.44890645,0.54139477,-0.24878421,-0.16181986,-0.40769228,0.16488157,0.2596008,0.41424876,-0.112887025,0.12812532,-0.2108097,0.21232882,-0.2550015,-0.32198387,-0.8484467,0.034857403,-0.16083843,0.19265004,0.17683972,1.3018287,-0.19888127,0.49193156,1.0
Infostealer.Limitail-40ca86d64542a8278f431e5ddf7b719e968d0a4dd131133516d14fe810d64348,-0.030152773,0.07611021,-0.044361353,-0.29325533,-0.15481335,-0.13866693,0.12551734,-0.31412116,0.3262181,-0.73486197,-0.53817207,0.16670185,0.058101866,0.6317844,0.88488066,-0.34590337,0.23829229,-0.047774017,0.23350282,0.32240525,-0.09970674,0.2573007,-0.2657747,-0.2841748,0.41464743,0.041438352,0.06010457,0.04579485,-0.6459904,-0.4312556,0.097347595,0.66994786,-0.49855146,0.6098014,0.17898679,0.7039083,1.0
Infostealer.Limitail-40d4456b652335baaa8bc995a9d3bb205bcecbc30171b2c18eaa4fc687cf55f2,-0.7150161,-0.7397393,-0.6145461,0.039129402,-0.08649852,0.56721586,0.072382,-0.19791818,-0.30248526,0.04277891,-0.038078044,0.15932468,-0.27892256,0.07824377,0.29129577,0.4621064,0.28067768,-0.44246987,-0.0009887407,-0.46445873,-0.5087654,0.59225696,-0.3628634,0.5677903,-0.99209785,0.1120485,0.6033327,-0.3237996,-0.34477365,-0.6354105,0.1883405,-0.00048239273,-0.4179984,0.2577593,-0.45171168,-0.45148095,1.0
Infostealer.Limitail-413e79bbf60a0aba6536ef4eb3e5cdc0ec4f527d741d1f561606d5a86e3eb6f7,0.3440885,-0.33762345,0.83584684,0.1623883,0.49833992,0.4705206,0.1461152,-0.092026204,-0.094576746,0.15278153,-0.07693596,0.1427276,-0.7746857,0.9317591,0.5943689,0.060818337,0.114400335,-0.62618226,-0.14490904,-0.50823194,0.22597168,0.66888475,0.22455958,0.7813266,0.0032267577,0.38856027,0.2531268,-0.03430093,0.4097975,-0.2851179,0.04428464,0.05848516,-0.68109477,0.03292969,-0.26178935,1.0124944,1.0
Infostealer.Limitail-419e23d785f8dc467f236d46e1e5579edc84db14d275084136f1ebab503f1473,0.47380942,-0.48044178,0.25077307,-0.16009894,0.42248803,-0.4073135,-0.33627516,0.00036758246,0.057311673,-1.0863274,0.026275445,0.24604467,0.1322261,0.13286296,-0.24025397,0.1378279,0.12872514,0.026547123,-0.048982687,0.061002925,-0.20619772,0.6919834,-0.8609418,-0.048361663,-0.21145228,0.7141339,0.75623643,0.3567056,-0.2213812,-0.4655972,0.30563545,0.13871627,0.21754922,0.20529312,0.5935437,-0.07372618,1.0
Infostealer.Limitail-42382eec81db8e0e44a6cbc3f30d997d6a8052dc2bbb748d51a49c572b4995e8,0.39364117,-0.23018748,0.08009251,-0.88834214,-0.067493804,0.08348748,0.26566637,0.0072040074,-0.21349964,-0.40380457,-0.13800545,0.42558774,0.107234076,0.31427485,-0.09078189,-0.4324795,0.30244282,0.74420494,-0.38834578,0.39968613,-0.17239739,0.8485872,-0.34919193,0.023616455,-0.5422206,0.2641764,0.28578183,0.0733857,-0.5583204,0.22944222,-0.33912256,0.6792776,-0.5462979,0.5758956,0.10573548,1.0931834,1.0
Infostealer.Limitail-42ab4fd75eee3f8509a9e3b141865e6d076dc8310e4bffc4637bf8da8f21f774,1.0695024,0.031107819,0.15040648,-0.28165472,1.0867865,0.8634482,-0.19277298,-0.42254907,0.1780945,0.18169571,0.1336311,0.25802168,-0.17533608,0.5517854,0.7449492,0.05472684,0.35192057,-0.62751377,-0.20429549,-0.47398114,0.0567489,0.67102045,0.26626426,0.90513164,0.08376317,0.3388883,0.06757363,-0.050942622,0.253752,-0.13544977,0.60095835,-0.086135,-0.46544382,0.65841115,-0.45628145,0.9488545,1.0
Infostealer.Limitail-430f4b8bbef2bad734d091661c9dd14502c2f10c99ecbc9eaabee96ee2d2d06a,0.15297277,-0.47293308,0.061198045,-0.30659258,-0.5823818,0.2531573,-0.28800812,0.113366544,0.1712861,-0.048485458,-0.3752521,-0.5960817,-0.41596153,0.1176324,0.70432234,0.50261605,-0.086259134,-0.20038387,-0.117104135,-0.049384546,0.043627247,0.26950163,-0.42077407,-0.060738754,-0.3778514,-0.27865595,-0.0157862,-0.22255933,-0.37454566,0.045742292,0.27605516,0.51396483,-0.14858037,0.3498351,-0.30135348,0.034736544,1.0
Infostealer.Limitail-433d3488a45014a9a78cfafd1d07eccea667be66b96962acd41ae6cb4b388515,0.27438745,-0.1861086,0.65306437,-0.6275092,0.17975707,0.30698746,-0.19658461,0.23246725,0.13991645,0.26888016,-0.19169693,-0.15626395,-0.22711961,0.48088187,0.24822366,0.09455932,0.4161926,-0.45762444,0.121188074,-0.43008965,0.12578703,0.25745076,-0.3493976,0.5074551,-0.15586649,0.28162083,-0.102261215,0.1477431,-0.6126839,0.35163304,-0.1192027,-0.12870848,0.21962634,0.23685136,-0.23252374,0.6195794,1.0
Infostealer.Limitail-4509e38fc74b90f4a0f09279e2c9810dd6c500ae5e67f02f5304392312dcc723,-0.1303034,-0.106877804,-0.3755826,-0.33608544,0.103726886,0.4257821,-0.4841251,-0.22754282,-0.22312994,-0.38954338,-0.18952423,0.23714884,-0.11800489,0.025363924,0.06845961,0.23144853,-0.3470758,-0.35212523,0.013964737,-0.47310716,0.18619257,-0.29748082,-0.7027039,-0.13363254,-0.18268682,0.239479,0.09873329,-0.13498244,-0.178582,0.025211344,0.10906446,-0.3345062,0.020715484,-0.109271005,0.79171765,0.7088706,1.0
Infostealer.Limitail-46b29c9b87e820b4c44eab52ee215a281279590dac386791ccaa66695fee7d0e,0.50821555,-0.25731236,-0.20126715,-0.027228637,0.36717996,0.6884282,-0.029958235,-0.4384071,0.24838245,-0.15330018,-0.51266474,-0.63539857,0.21969368,0.5245031,0.29599038,-0.28853953,-0.19036788,-0.33633608,-0.44818696,-0.74733734,0.097124234,0.07127619,-0.44490555,-0.3852926,-0.23873496,1.2718396,0.017907778,0.57012504,-0.30198082,-0.013087877,-0.8206634,0.48609507,-0.7457345,0.16734973,0.1842293,0.271302,1.0
Infostealer.Limitail-4ebd31e7efc833cd94d413ec63dbff4002741eba981ed18ae3180022dfb983d9,0.25478542,-0.5157397,-0.57542956,0.23530452,-0.36409456,0.04049028,-0.40853593,-0.1628883,0.23171654,-0.30087432,-0.042659894,-0.29281563,-0.47349754,-0.37446997,0.7739434,0.02285503,0.22416487,-0.78187525,0.023831742,-0.49408895,-0.22398055,0.1653988,0.018783098,0.11138334,-0.49927026,0.31305403,0.10558204,0.029693367,-0.2758515,-0.3787929,-0.40182042,-0.39198375,0.2486429,0.44668764,-0.2959708,-0.684784,1.0
Infostealer.Limitail-4f74d7303c01aea8908f77183596887cf33513214a76d4a9c8ca58c9cf3fab84,0.16451362,0.608971,-0.17384931,-0.07397104,0.15579027,-0.44657907,0.122805774,-0.35170904,-0.5033081,-0.20343792,0.14845759,0.44162175,-0.20706518,0.15956569,-0.40322337,0.8291456,0.09070195,0.083810374,-0.6339146,-0.22850423,0.06721796,0.41721815,-0.9177152,0.0249586,0.0923723,0.2532596,0.9289615,0.44140697,0.1375726,-0.26366317,0.17241284,-0.17532508,-0.13707815,0.57778114,-0.05222009,0.6767531,1.0
Infostealer.Limitail-4faba173b3c9b0c56e853942b896318192dc530ac905a664dd347a8bf4fa60ae,0.058963872,-0.32997847,0.08958291,-0.27270344,0.083602235,-0.44006434,-0.44623783,0.72616947,-0.1219216,-0.78270674,-0.57495147,-0.05822655,0.0006694825,0.14159964,-0.15391967,0.1873102,0.037479278,0.5844683,-0.18620495,-0.07802867,0.01834647,0.5302078,-0.7685811,-0.17199929,-0.15079303,0.5552843,0.91927236,0.014939321,0.16441183,-0.60207707,0.4142311,0.7961405,0.02406138,0.082376115,1.1120722,0.17398548,1.0
Infostealer.Limitail-506f3543803220793c244d950a6c0907440ff7831ef8da0adb03a5d2767b712e,-0.6118744,-0.74184096,-0.28283954,0.48136204,-0.43117464,0.09064999,0.23377907,-0.11214289,0.3311816,0.26444817,-0.53795,0.046133734,-0.6862013,-0.080014475,0.23042619,0.30364758,0.19419968,-0.5750709,0.3230768,-0.48135754,0.09088721,0.91057616,-0.19987269,0.4774152,-0.7702507,-0.028705304,0.3654065,-0.10168552,-0.30672875,-0.7435984,-0.21451059,-0.23343994,-0.180004,0.2718253,-0.36213154,-0.065772735,1.0
Infostealer.Limitail-50abe498b3f932f2656d596f3ae83098c2b991f9e2a91ffe3af38b4be3c065ab,1.0512859,-0.39236146,0.70312935,-0.69234407,0.5110497,0.2699764,0.62057424,-0.18161102,0.10264663,0.121058494,0.040707555,-0.010549728,-0.035000894,0.57773125,0.35279092,-0.10154085,-0.031355865,-0.56751174,0.42002204,0.084037185,-0.09139755,0.75803787,-0.12444622,0.66584456,-0.34516373,0.2930532,-0.4667914,-0.14599267,-0.32870793,-0.17846848,0.34134775,0.093615174,-0.26724753,-0.1267146,-0.27507615,1.0191395,1.0
Infostealer.Limitail-50ef9ced701ce0dae3ca8407314d53c573c8d99267544c3411d42c2461fdb488,1.0265368,-0.17282987,0.6562627,-0.38726866,0.376577,0.56659836,0.10693088,-0.09158727,0.38885885,0.35478756,0.26971427,0.095521115,-0.25883672,0.8815365,0.63645935,0.15444653,0.6249273,-0.7296852,0.01991079,-0.9238791,0.74007225,0.44867522,-0.27234015,0.7090546,-0.36494908,0.16772926,-0.224434,0.27953288,0.3182057,0.17343774,0.1235126,0.01632739,-0.64242554,-0.26851338,-0.56379676,0.98674214,1.0
Infostealer.Limitail-5115be5893c3b182bb809d90fd38d60e529444445a608087ad4935b000591c87,0.27084687,-0.3237807,-0.24536984,-0.11169939,0.4009458,-0.05423611,0.15079328,-0.13891898,-0.1506861,-0.70318586,-0.47364366,0.20208658,-0.2783069,-0.20243001,0.22722757,-0.100766934,-0.0980245,0.007825877,-0.40854645,-0.021219408,0.30452538,0.50285506,-0.2494245,0.5203472,-0.48384836,0.19543089,0.017092858,-0.07938714,-0.32607332,0.04481795,0.15688877,-0.06500346,-0.38228694,0.10704537,-0.5787627,1.0734175,1.0
Infostealer.Limitail-520300603cf001c2128ac8ac03eb795c27bf29f0967a7afe5bc5231219db6113,-0.10167126,-0.42934647,1.0272404,-0.03956412,-0.3813769,-0.17658284,-0.5636839,0.014685256,0.039712682,-0.3473559,-0.5315303,0.31951112,-0.2046968,0.14514424,0.20166533,0.40873802,-0.1365531,-0.043900114,-0.6158408,0.08410159,0.45270637,0.28607967,-0.53600085,0.7156938,0.10363065,0.67101806,-0.087834425,-0.23732923,0.00060579774,-0.14460453,0.21788433,0.6462192,-0.32547092,-0.040452827,0.37980738,0.33166072,1.0
Infostealer.Limitail-52d05769b990806a6ecfeb122ca513f3c11eeabcd2ea9eac52e5c32b0fea335d,-0.12852968,-0.5446497,0.26632655,-0.22912206,0.12043063,-0.20917176,-0.21236849,-0.12979859,-0.7681274,-0.37233543,-0.051276777,0.6200614,0.05349127,0.061565913,0.51435816,0.3690487,-0.08066344,0.072448716,-0.29204035,0.4440116,0.052395195,0.14485733,-0.6966469,0.19202867,0.03543717,0.44953457,-0.46122694,-0.14756759,-0.7690002,0.3197021,0.31836933,0.15203904,-0.35399023,0.05275975,-0.079928294,1.5368387,1.0
Infostealer.Limitail-5367edfbac1903e6e41464198eb96dc5db9e90b372182e00787f976d572b92fc,-0.3929424,-0.47996947,-0.82836795,0.2634842,-0.63466275,0.044134513,-0.18872716,0.09530171,0.1304194,-0.16299757,0.014220044,0.13758,-0.4601417,-0.1320632,0.76499575,0.28861448,0.7072771,-0.42115545,0.23902003,-0.2254518,-0.067175224,0.7268219,-0.16467033,0.24570403,-0.7501061,0.0028395427,0.36560833,0.047519933,-0.19324924,-0.2516923,-0.14852546,-0.5360423,0.10406195,0.1052692,-0.49209976,-0.45941854,1.0
Infostealer.Limitail-5547c3024337fb24ddeeb57500e9b5a3811e36e32d51a41e1c3cb524b2898f5f,-0.05854829,0.28634652,0.34246156,-0.40177187,0.40294915,-0.1446083,-0.04232391,0.53842795,0.10298626,-1.0906034,-0.09924917,0.5342457,0.04099855,-0.052872196,-0.1535472,0.15994586,0.50996864,0.21007165,-0.2270966,-0.22683468,-0.020221272,0.051303566,-1.1218442,-0.72256637,-0.79049444,0.3841221,0.34139735,0.016861074,-0.40181774,-0.3427501,-0.2954792,0.590794,-0.12007323,0.46441212,0.15050143,0.59749115,1.0
Infostealer.Limitail-5563d9b6e8fd274d47e6298e2e95184ff3c72aa173af9f52700ebd424a8ef588,0.35068598,0.10744145,-0.077975295,-0.015255672,-0.12483818,-0.22797498,-0.2536849,0.50428426,-0.4681918,-0.5883527,-0.6051405,0.4546068,-0.039749727,0.6460003,0.041758776,0.28370744,0.02288264,0.3459875,0.23807298,-0.47085395,0.68422484,0.44096097,-0.40296364,0.3202019,0.104663245,0.8269771,0.5563543,0.06947466,0.81486124,-0.004384952,0.23100193,0.18250468,0.07524906,0.54622555,0.038493343,0.2010266,1.0
Infostealer.Limitail-56c92b15ace7ecbfdf461de4047c31114870288125aa559c8a85c73559dbcf91,0.365617,0.28015095,0.1689666,0.05261769,0.61759734,-0.043653425,-0.007997012,0.11887636,0.1949679,-0.92222553,-0.28516674,0.4029632,0.12542081,0.34586048,-0.15711616,-0.091720365,-0.3944955,0.12425503,-0.25080746,-0.31729054,0.018791126,0.65593576,-0.57553035,-0.15098502,-0.14758463,0.5675751,0.052665547,0.062202062,-0.078700185,-0.8622779,0.1157092,0.78956,-0.051325306,0.6047682,0.79180926,-0.21026197,1.0
Infostealer.Limitail-591530a734f15a0400ec31e2f0038d21a0f7ca538fe7653388e7d37a96db6717,0.2674649,-0.06756369,0.7361891,-0.1768119,0.7245073,0.6013783,-0.24823701,0.37336275,-0.34034508,-0.9937462,-0.3178592,0.35992175,-0.47403392,0.31581724,-0.30582097,-0.26659828,0.037380677,-0.4664655,-0.9117554,-0.39851528,0.8071356,0.10081819,-0.46925333,0.5497505,-0.090587586,0.8753055,0.024333926,0.6400221,0.079371974,-0.10811915,-0.032184474,0.08837774,-0.22429521,0.21625668,0.2115434,1.1756691,1.0
Infostealer.Limitail-5a960dcde4ae9f8e6474b143c7853ceb3f9e5a0011967dd59eaefaf0e21a7fa8,-0.16568112,-0.14502892,-0.16515315,0.14865993,0.051858265,-0.04138925,-0.06492217,0.0925776,0.35461745,-0.6655357,-0.24361368,0.2902272,0.20190565,0.17518269,0.37340233,-0.1293449,-0.16760734,-0.2559274,0.025220755,-0.34522328,-0.540653,-0.019188419,0.022076664,-0.46217325,-1.3276407,-0.047582474,0.5123476,-0.6523053,-0.25117585,-0.11191485,0.356836,0.19293575,-0.2528053,-0.25504467,0.6920774,0.8578322,1.0
Infostealer.Limitail-5b8f29cbed116a4401f9d29772b060d9df1f73820472efb670971d8eaf38fcb2,0.5476744,-0.32383135,0.9135599,-0.7411571,0.30889693,0.91262615,0.22552657,0.36481813,0.61594874,-0.21539,-0.037427932,0.007215225,0.13619426,0.41920856,-0.14997199,0.0968061,-0.4158976,-0.50978464,-0.037992872,-0.53771436,0.42716315,0.29966807,-0.54260325,0.31596667,-0.05238783,0.29730847,-0.21942095,-0.049203925,-0.04376497,0.07060136,0.25672635,-0.12024182,-0.6651583,-0.022117319,-0.4213807,0.9989698,1.0
Infostealer.Limitail-5c20557c1017b08146efea1a2109602a4c615e40a3c6626efa1b60307797a7c7,-0.40349266,-0.09485583,-0.069796376,-0.13541733,-0.1748005,-0.21883313,-0.11151371,0.81427026,-0.10562087,-1.0901062,0.029443813,0.59510297,0.028340274,0.33269647,0.14440565,0.13712522,0.42652544,0.1773416,-0.073952526,-0.055683166,0.60013074,0.37539446,-0.47587252,-0.08220542,0.2425037,0.66607314,0.85990596,0.60818577,0.041647617,-0.48634788,0.48770308,0.8563065,-0.18962622,0.3550359,0.84008455,0.36414433,1.0
Infostealer.Limitail-5c3299ca72f42975b153857df877a25cc4ea7a6050539217a9be5dfe5f05c9ee,-0.11522129,-0.13051413,-0.0029540686,0.40838423,0.35690653,0.04112757,-0.61933005,-0.04267263,-0.45721522,0.018356496,-0.09829011,0.8158469,-0.6495007,0.33777228,-0.12046112,0.051896863,-0.44317585,-0.7472132,-1.2827545,0.24495868,-0.07752895,0.6771424,-0.3449933,0.2837237,-0.26355407,0.41804543,0.26004198,-0.12633926,-0.0836846,0.38065776,0.6289325,-0.18259433,0.29997167,0.45536163,0.5833854,0.20391965,1.0
Infostealer.Limitail-5c886d401da29e4deb3c6980c41db5fff10fba668e9472d3ca40f5185e0163e4,-0.012590236,-0.535452,-0.14065573,-0.5690827,0.6283306,0.39929798,0.02664555,-0.20449306,-0.19228283,-0.45161486,-0.2594223,-0.06731023,-0.51180506,-0.023597939,0.28305206,-0.42933807,-0.2916815,-0.10371595,-0.22923292,-0.24461791,0.115320474,-0.020803228,-0.6421827,-0.049199566,-0.19619013,0.37715617,0.27202347,-0.23019217,-0.71660405,0.7864343,0.1392738,-0.22436884,-0.6412628,-0.023095978,0.054682966,1.0934818,1.0
